id,travel_list_id,title,detail_text,info_text,reply_text,address,created_at,latitude,longitude
127,127,"산천쭈꾸미 본점 도림동> 여행지 :대한민국 구석구석","산천쭈꾸미 본점 도림동은 불향이 가득한 쭈꾸미볶음 맛집이다. 통통하고 쫄깃한 쭈꾸미가 푸짐하게 들어가 있다. 메인메뉴를 주문하면 기본으로 콩나물무침과 무생채, 묵사발이 차려진다. 세트메뉴도 다양하게 준비되어 있는데, 겉은 바삭하고 속은 촉촉한 수제 도토리전 세트, 치즈의 고소함이 살아있는 고르곤졸라피자세트, 매운 음식과 환상의 궁합을 자랑하는 까르보떡볶이세트, 어른과 아이까지 모두 즐길 수 있는 등심돈까스세트, 황해도식 되지비탕세트 중 하나를 선택하여 쭈꾸미볶음과 함께 먹을 수 있다. 또, 낙지와 곱창, 새우가 어우러진 전골요리인 낙곱새도 단품과 세트 메뉴로 판매하고 있다.
내용 닫기","문의 및 안내 0507-1343-5292
주소 인천광역시 남동구 비류대로764번길 190
영업시간 - 11:00~21:30
- 준비 시간 15:30~16:30
- 마지막 주문 21:20
휴일 연중무휴
주차 가능
요금(무료)
대표메뉴 불향쭈꾸미볶음
취급메뉴 낙곱새 / 수제돈까스 / 왕새우튀김 / 고르곤졸라피자 등","등록된 댓글이 없습니다.
","인천광역시 남동구 비류대로764번길 190","2025-03-18 16:36:02",37.415476,126.725759
128,128,"김천 녹색미래과학관> 여행지 | 산업관광:대한민국 구석구석","‘놀다 보면 과학 아이디어가 술술!’
김천 녹색미래과학관은 지속가능한 미래를 꿈꾸는 창의과학 놀이터이다. 생활과 자연의 에머지를 생각하고 무한한 상상의 나래를 현실로 만들어가는 아이들을 위한 체험과학 실습장이다. 4D풀돔영상 관람, 주말 과학체험부스 등 다양한 프로그램을 운영하고 있다.","문의 및 안내 054-429-1600
홈페이지 http://gcsm.gc.go.kr
주소 경상북도 김천시 혁신6로 31
이용시간 09:30~18:00 (매표 마감 17:00)
휴일 매주 월요일 / 1월 1일 / 설날·추석 당일
주차 가능
체험 안내 [상설전시관]
- 기후변화관 / 그린네어지관 / 녹색미래관 / 야외체험시설
[교육 프로그램]
- 개인 및 단체 과학교육프로그램 홈페이지 및 전화 사전 접수
[체험 프로그램]
- 주말 과학체험부스 등 기간별 체험프로그램 상이
입장료 [상설전시관]
- 어른 3,000원
- 청소년 · 군인 2,000원
- 초등학생 1,500원
[4D풀돔영상관]
- 어른 2,000원
- 청소년 · 군인 1,500원
- 미취학 · 초등학생 1,000원

더보기","
댓글 더보기","경상북도 김천시 혁신6로 31","2025-03-18 16:36:06",36.124708,128.184864
129,129,"거잠포선착장> 여행지 :대한민국 구석구석","거잠포 선착장은 영종도에서 무의도로 연결된 인천 공항선 용유역 가까이에 위치해 있다. 영종도와 잠진도를 거쳐 무의도까지 드라이브 코스로도 좋은 이곳은 서해안에서 일출을 보기 좋은 명소로 알려져 있다. 거잠포 해변에서 바라보는 매도랑과 주변 작은 무인 섬이 아름다운 경치를 더해 준다. 선착장 옆, 인천국제공항 남쪽 방조제는 해안도로 드라이브 코스로도 좋다.","문의 및 안내 인천종합 관광안내소 032-832-3031
주소 인천광역시 중구 잠진도길 11 (운서동)
이용시간 상시 개방
휴일 연중무휴
주차 가능(간이주차)","등록된 댓글이 없습니다.
","인천광역시 중구 잠진도길 11 (운서동)","2025-03-18 16:36:09",37.422045,126.425399
130,130,"소래습지생태공원> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","소래습지생태공원은 갯벌, 갯골과 폐염전 지역을 다양한 생물 군락지 및 철새 도래지로 복원시키기 위한 공원 조성 사업을 2009년 5월 완료했다. 습지 내 각종 해양생물을 관찰하고, 천일염을 생산했던 시설물과 자료를 볼 수 있는 전시관이 있으며, 직접 천일염 생산 및 습지 내 사는 다양한 동·식물을 탐구해 볼 수 있는 자연학습장과 광활한 갈대 및 풍차, 산책로, 쉼터 등이 마련되어 있어 시민의 편안한 휴식공간으로 활용되고 있다.
내용 더보기","문의 및 안내 032-435-7076
홈페이지 https://www.incheon.go.kr/
주소 인천광역시 남동구 소래로154번길 77
이용시간 - 공원 04:00~23:00
- 산책로 09:30~17:30
- 생태전시관 10:00~18:00
※ 이용요금은 변동될 수 있으므로 홈페이지 참고
휴일 매주 월요일 / 1월 1일
주차 가능
요금 (최초 30분 300원 / 이후 15분 당 150원 추가)
입장료 무료
접근로 출입구까지 턱이 없어 휠체어 접근 가능함
출입통로 주출입구는 턱이 없어 휠체어 접근 가능함
장애인 주차 안내 장애인 주차장 있음_무장애 편의시설
화장실 장애인 화장실 있음(주차장 입구, 생태공원 내부)
닫기","
소래포구 하면 어시장만 구경하다 오곤 했는데, 이번에 습지 생태공원을 갔다오고나서 새로운 소래포구의 모습을 보게 되어 즐거웠네요. 바닷가와 갯벌 주위로 이어진 데크길과 공간마다 쉴곳이 마련되어 있어 가족과함께 걷기에 쉬어가기에 너무 좋았습니다.
m********** 2025. 2. 13.
00
신고하기
친구들이랑 새해 일출 보러 갔던 곳이에요 일출뿐 아니라 근처에 소래포구도 가까워 맛있는것도 먹을수 있어요
범*비 2025. 1. 6.
00
신고하기
너무 추운날 가서 많이 걷기 힘들었는데 날씨 좋은 계절에 가면 좋을 것 같아요~
최*정 2024. 12. 6.
00
신고하기
강쥐랑 산책하기 좋았어요
K******오 2024. 11. 6.
00
신고하기
신고하기
방문자 후기
습지내에서의 둘레길도 좋고 경치들이 힐링이 됩니다
달**랑 2024. 10. 5.
00
지금처럼 선선해지는 날씨가 가기 딱 좋아요. 소래포구에서 밥먹고 산책삼아 갔는데 식물도 많고 산책로도 잘 해놨더라고요. 해가 지려는 시간에 갔는데, 하늘이 점점 붉게 바뀌고 어두워지는 시간에 풀벌레 소리만 들리니 참 좋았어요.
유* 2024. 9. 16.
00
신고하기
워낙 넓은 부지에 펼쳐져있어 여름은 피해야 할 것 같고 자연풍경이 잘되어 있어 구경하기 좋아요
D* 2024. 8. 28.
00
신고하기
댓글 더보기","인천광역시 남동구 소래로154번길 77","2025-03-18 16:36:14",37.407352,126.74632
131,131,"국립인천해양박물관> 여행지 :대한민국 구석구석","인천 중구 월미도에 위치한 국립인천해양박물관은 수도권 최초의 해양문화시설로 2024년 12월 11일에 개관했다. ‘바다를 만나다, 미래를 마주하다’라는 주제로 개관식이 진행되었으며, 주요 시설로는 어린이박물관, 디지털 실감 영상실, 해양교류사실, 해운항만실, 해양문화실, 기획전시실 등이 있다.
‘교류의 바다, 연결의 시작’이라는 주제로 선사시대부터 현재까지의 해양 교류 역사와 해운·항만의 발전, 해양 관련 문화 예술을 전시하고 있고 특히 실감영상실에서는 조선 시대 해양 항해를 재현한 ‘항해조천도’를 감상할 수 있다. 바다의 역사와 문화를 직접 체험하고 해양의 중요성을 일깨우는 교육의 장으로서 큰 역할을 할 곳이다.
내용 더보기","문의 및 안내 032-620-1095
홈페이지 https://www.inmm.or.kr/
주소 인천광역시 중구 월미로 294 (북성동1가)
이용시간 10:00~18:00 (입장 마감 17:30)
휴일 매주 월요일 / 매년 1월 1일 / 설·추석 당일
주차 가능
주차 요금 유료 (30분 이내 출차 시, 무료)
이용요금 무료 (단, 특별 전시는 유료로 진행)","등록된 댓글이 없습니다.
","인천광역시 중구 월미로 294 (북성동1가)","2025-03-18 16:36:16",37.470175,126.595957
132,132,"남동25시야구센터> 여행지 :대한민국 구석구석","남동25시야구센터는 인천광역시에 남동구 수산동에 있는 경식구 프리미엄 야구배팅장으로 365일 24시간 무인 운영 중이다. 예약이나 대관이 없어 언제든지 이용할 수 있다. 야구를 좋아하는 누구나 시간, 공간, 날씨에 구애받지 않고 저렴한 가격으로 이용할 수 있는 실내 시설로 리틀, 주니어, 경험이 없는 아이들, 여성들도 많이 찾고 있다. 대형 휴게 공간과 피칭 공간도 마련되어 있다.","문의 및 안내 070-8834-8300
홈페이지 https://www.instagram.com/namdong_25baseball
주소 인천광역시 남동구 경신로60번길 22 (수산동)
이용시간 상시 개방
휴일 연중무휴
주차 가능
요금 (무료)
이용요금 2,000원","등록된 댓글이 없습니다.
","인천광역시 남동구 경신로60번길 22 (수산동)","2025-03-18 16:36:22",37.443497,126.726884
133,133,"희와래 커피로스터스> 여행지 :대한민국 구석구석","희와래 HEEWARAE는 인천 강화군 불은면 신현리에 있다. 강화군에 처음 생긴 비건 카페로서 동물성 재료를 사용하지 않고, 100% 식물성 재료와 강화도 지역의 재료를 사용하여 동물, 로컬 그리고 지구를 지킬 수 있는 비건 디저트를 만들고 소개하고 있는 곳이다.
세계문화유산 강화도 고인돌을 캐릭터화한 디자인 쿠키를 제작하여 판매하고 있으며, 직접 로스팅 한 스페셜티 커피도 맛볼 수 있다. 아동 청소년, 장애인, 성인 등 지역민과 관광객 대상으로 비건 베이킹 프로그램, 문화 예술 프로그램을 운영하며 인천 웰니스 관광지로서 확장해 나가고 있다.
내용 닫기","문의 및 안내 032-937-2534
홈페이지 https://www.instagram.com/heewarae_official
주소 인천광역시 강화군 불은면 덕진로178번길 25-29
영업시간 - 평일 11:00~19:00
- 주말/공휴일 11:00~20:00
휴일 매주 화요일~수요일 (단, 공휴일은 제외)
주차 가능
대표메뉴 비건 강화쑥 르뱅쿠키
취급메뉴 브루잉커피 / 강화여름밤스무디볼 / 강화쑥카푸치노 / 강화속노랑고구마크럼블 / 초코 바나나 타르트 등
닫기","등록된 댓글이 없습니다.
","인천광역시 강화군 불은면 덕진로178번길 25-29","2025-03-18 16:36:26",37.65766,126.508972
134,134,"청운문학도서관> 여행지 | '열린 관광' 모두의 여행:대한민국 구석구석","청운문학도서관은 한옥의 고즈넉한 맛이 풍기는 문화특화 도서관이다. 독서와 사색, 휴식의 공간을 제공하고 주민을 위한 다양한 독서·문화예술프로그램을 운영하고 있다. 시, 소설, 수필 위주의 다양한 문학도서를 소장하고 있다. 또한 청운까치서당, 아빠와 함께하는 1박 2일 독서캠프 등 아이들을 위한 문화체험 프로그램을 진행하며 교육을 위한 최적의 장소로 각광받고 있다.
건물은 인왕산의 경사 지형과 자연경관을 고려하여 설계되었다. 숭례문 복원에 사용된 지붕기와와 같은 방식으로 제작된 수제 기와를 사용하고, 돈의문 뉴타운 지역에서 철거된 한옥기와 3천여 장을 재사용한 의미 있는 건축물이다.
인근 윤동주문학관, 시인의 언덕 등과 함께 문학 인프라의 중심으로 다양한 연계 프로그램을 지원한다.
내용 닫기","문의 및 안내 070-4680-4032
홈페이지 https://www.jfac.or.kr
주소 서울특별시 종로구 자하문로36길 40 (청운동)
이용시간 - 평일 10:00~21:00
- 주말 및 공휴일 10:00~19:00
휴일 매주 월요일 / 1월 1일 / 설·추석 연휴
주차 불가능
이용요금 무료
접근로 출입구까지 턱이 없어 휠체어 접근 가능함
출입통로 주출입구는 턱이 없어 휠체어 접근 가능함(자동문)
장애인 주차 안내 장애인 주차장 있음(1대)_무장애 편의시설
엘리베이터 엘리베이터 있음
점자 블록 점자블록 있음(주출입구)_시각장애인 편의시설
닫기","
배경의 댓글은 현재 가볼래-터 3월호 미션을 완료한 댓글입니다.
고즈넉해서 책 읽기도 좋고, 주변 산책하기도 좋은 곳이에요 한옥의 멋이 자연과 잘 어우러져서 좋았어요
포* 2025. 3. 17.
00
신고하기
댓글 더보기","서울특별시 종로구 자하문로36길 40 (청운동)","2025-03-18 16:36:31",37.590085,126.965983
135,135,"예단포둘레길> 여행지 :대한민국 구석구석","‘예단포둘레길’은 인천 영종도에 위치한 둘레길이다. 예단포선착장에서부터 시작하는 코스로 산 위로 둘레길이 만들어져 있어 탁 트인 서해바다가 보인다. 이곳은 제주도 올레길을 걷는 듯한 느낌이 들기도 한다. 짧은 코스에 길 중간중간에 쉬어갈 수 있는 벤치도 배치되어 있어 남녀노소 부담 없이 걷기 좋다. 주차는 예단포선착장에 무료로 가능하여 여유로운 시간을 보낼 수 있다.","문의 및 안내 032-832-3031
주소 인천광역시 중구 예단포1로 2-10 (운북동)
이용시간 상시 개방
휴일 연중무휴
주차 가능
요금 (무료)","
해가질 무렵 주변을 걷다가 우연찮게 들러본 곳. 작지만 멀리 바다가 아름답게 보이고 사진찍기에도 좋은 곳입니다. 주변 걷기에도 좋고, 끝나고 을왕리 쪽에 칼국수 먹으러 가는 것도 추천합니다.
한*인 2025. 2. 12.
00
신고하기
댓글 더보기","인천광역시 중구 예단포1로 2-10 (운북동)","2025-03-18 16:36:38",37.5313,126.502064
136,136,"석하한정식> 여행지 :대한민국 구석구석","‘석하한정식’은 경북 경주시에 위치한 한정식 식당이다. 매장 외부는 현대식 기외집으로 메뉴와 조화를 잘 이루는 고풍스러운 분위기를 풍긴다. 매장 내부는 좌식과 입식 테이블이 구성되어 있어 취향껏 원하는 자리에 앉을 수 있다. 메뉴는 점심특선부터 여러 코스메뉴가 준비되어 있다. 이곳은 전용 주차장이 마련되어 있어 주차 걱정 없이 편안하게 식사가 가능하다.","문의 및 안내 054-774-2050
주소 경상북도 경주시 흥무로 51-14
영업시간 12:00~21:30 (준비 시간 15:00~16:30)
휴일 연중무휴
주차 가능
요금 (무료)
대표메뉴 석하특선
취급메뉴 굴비정식 / 석하정삼품 / 석하정이품 / 석하정일품 / 특선","등록된 댓글이 없습니다.
","경상북도 경주시 흥무로 51-14","2025-03-18 16:36:41",35.840843,129.196408
